date,brand,product,sales_units,avg_price,year,month,quarter,is_holiday,is_launch_month,search_volume,social_engagement,sentiment_score,competitor_activity,price_index,day_of_month,day_of_year,week_of_year,is_quarter_start,is_quarter_end,is_year_start,is_year_end,month_sin,month_cos,quarter_sin,quarter_cos,sales_units_lag_1,sales_units_lag_2,sales_units_lag_3,sales_units_lag_6,sales_units_lag_12,sales_units_rolling_mean_3,sales_units_rolling_std_3,sales_units_rolling_min_3,sales_units_rolling_max_3,sales_units_rolling_mean_6,sales_units_rolling_std_6,sales_units_rolling_min_6,sales_units_rolling_max_6,sales_units_rolling_mean_12,sales_units_rolling_std_12,sales_units_rolling_min_12,sales_units_rolling_max_12,sales_units_mom_growth,sales_units_mom_diff,sales_units_yoy_growth,sales_units_yoy_diff,sales_units_momentum_3m,sales_units_momentum_6m,sales_units_cv_3m,sales_units_cv_6m,sales_units_range_3m,sales_units_same_month_ly,sales_units_seasonal_avg,sales_units_seasonal_ratio,search_volume_lag_1,search_volume_rolling_mean_3,search_volume_growth,social_engagement_lag_1,social_engagement_rolling_mean_3,sentiment_lag_1,sentiment_rolling_mean_3,competitor_activity_lag_1,price_index_lag_1,price_change,search_sentiment_interaction,holiday_search_interaction,launch_sentiment_interaction,price_search_interaction,brand_total_sales,product_share_of_brand,product_rank_in_brand,sales_units_cumsum,sales_units_cumsum_ma_3
2023-05-01,LG,lg appliances.kitchen.washer,1619.0,401.2081121991638,2023,5,2,0,0,39.342661988735756,7723.511147860795,0.5111470276434376,5.949171972198778,1.1020408163265307,1,121,18,0,0,0,0,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,1818.0,1842.0,1643.0,2913.0,1791.0,1759.6666666666667,122.41051153121525,1619.0,1842.0,1932.3333333333333,446.66079598132046,1619.0,2820.0,2005.5,428.71297878862816,1619.0,2913.0,-0.10946094609460943,-199.0,-0.09603573422668898,-172.0,-24.0,-1294.0,0.06952509174434793,0.23103144619723473,223.0,1791.0,1781.3333333333333,0.9083598279409015,38.409303212365614,40.317942301084656,0.02430033086540484,11105.659401315013,10011.687522408347,0.6101827581741158,0.5560740374931837,3.6608088876251186,1.1020408163265307,0.0,20.109884735122737,0.0,0.0,43.357219334525126,5863.0,0.27609140518417463,2.0,88535.0,86849.66666666667
2023-06-01,LG,lg appliances.kitchen.washer,1732.0,401.2081121991638,2023,6,2,0,0,36.01484895982781,10805.429694228897,0.5981170560104995,4.124433901127659,1.1020408163265307,1,152,22,0,1,0,0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,1619.0,1818.0,1842.0,2820.0,1988.0,1723.0,99.80480950335264,1619.0,1818.0,1751.0,102.39140588936482,1619.0,1852.0,1984.1666666666667,435.97098179775395,1619.0,2913.0,0.06979617047560227,113.0,-0.1287726358148893,-256.0,-110.0,-1088.0,0.05789142082561058,0.0584425832701854,199.0,1988.0,1726.8333333333333,1.0024114980225716,39.342661988735756,37.92227138697639,-0.08458535494778507,7723.511147860795,9878.2000811349,0.5111470276434376,0.5731489472760175,5.949171972198778,1.1020408163265307,0.0,21.541095432515007,0.0,0.0,39.68983354756534,5007.0,0.34584664536741216,2.0,90267.0,88572.66666666667
2023-07-01,LG,lg appliances.kitchen.washer,1475.0,401.2081121991638,2023,7,3,1,0,36.104013463147886,11247.120797507525,0.5841785632186662,6.208378550807479,1.1020408163265307,1,182,26,1,0,0,0,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,1732.0,1619.0,1818.0,1852.0,1769.0,1608.6666666666667,128.81123139437045,1475.0,1732.0,1688.1666666666667,137.62763772828302,1475.0,1842.0,1959.6666666666667,456.9193947878924,1475.0,2913.0,-0.14838337182448036,-257.0,-0.16619559072922552,-294.0,-343.0,-377.0,0.08002354404288907,0.08147664789044876,257.0,1769.0,1575.8333333333333,0.9354190888912377,36.01484895982781,37.153841470570484,0.0024757705750628745,10805.429694228897,9925.353879865737,0.5981170560104995,0.5644808822908677,4.124433901127659,1.1020408163265307,0.0,21.091190711329116,36.104013463147886,0.0,39.78809646959155,5180.0,0.2846940745029917,2.0,91742.0,90181.33333333333
2023-08-01,LG,lg appliances.kitchen.washer,1716.0,401.2081121991638,2023,8,3,0,0,54.440548415224704,8544.459087966825,0.5710667805220347,3.1962652653549997,1.1020408163265307,1,213,31,0,0,0,0,-0.8660254037844384,-0.5000000000000004,-1.0,-1.8369701987210297e-16,1475.0,1732.0,1619.0,1643.0,1685.0,1641.0,143.9826378422088,1475.0,1732.0,1700.3333333333333,136.05391088339755,1475.0,1842.0,1962.25,455.3101091064704,1475.0,2913.0,0.16338983050847466,241.0,0.018397626112759635,31.0,97.0,73.0,0.08768735556772764,0.07996899150669919,257.0,1685.0,1888.5,0.9081767663403016,36.104013463147886,42.18647027940013,0.5078807920009585,11247.120797507525,10199.003193234414,0.5841785632186662,0.5844541332504001,6.208378550807479,1.1020408163265307,0.0,31.089188713336334,0.0,0.0,59.995706416778255,5182.0,0.33108238471927454,2.0,93458.0,91822.33333333333
2023-09-01,LG,lg appliances.kitchen.washer,2168.0,401.2081121991638,2023,9,3,0,0,49.11108122929165,15454.467656038318,0.6503246860220984,6.531162492658909,1.1020408163265307,1,244,35,0,1,0,0,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,1716.0,1475.0,1732.0,1842.0,2014.0,1786.3333333333333,351.8129237724699,1475.0,2168.0,1754.6666666666667,233.87318500988377,1475.0,2168.0,1975.0833333333333,459.0562370645663,1475.0,2913.0,0.2634032634032635,452.0,0.07646474677259185,154.0,436.0,326.0,0.19683677197266128,0.13321047181121157,693.0,2014.0,2094.1666666666665,1.034762548723252,54.440548415224704,46.55188103588808,-0.09789517815442561,8544.459087966825,11748.682513837555,0.5710667805220347,0.6018566765875998,3.1962652653549997,1.1020408163265307,0.0,31.93814848064486,0.0,0.0,54.12241604860713,6345.0,0.34163252442483455,2.0,95626.0,93608.66666666667
2023-10-01,LG,lg appliances.kitchen.washer,2097.0,401.2081121991638,2023,10,4,0,0,59.23587143739935,11534.586820849408,0.7084727243352785,3.7995662251206377,1.1020408163265307,1,274,39,1,0,0,0,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,2168.0,1716.0,1475.0,1818.0,2103.0,1993.6666666666667,243.0726914594343,1716.0,2168.0,1801.1666666666667,273.3828207233717,1475.0,2168.0,1974.5833333333333,458.907488861681,1475.0,2913.0,-0.032749077490774936,-71.0,-0.0028530670470755526,-6.0,622.0,279.0,0.12186130922097307,0.15169674691022197,452.0,2103.0,1787.3333333333333,1.17260018639329,49.11108122929165,54.26250036063857,0.2061610120297841,15454.467656038318,11844.504521618182,0.6503246860220984,0.6432880636264705,6.531162492658909,1.1020408163265307,0.0,41.966999215628626,0.0,0.0,65.280348114685,5903.0,0.3551829268292683,2.0,97723.0,95602.33333333333
2023-11-01,LG,lg appliances.kitchen.washer,2244.0,401.2081121991638,2023,11,4,1,0,79.95195713536457,10136.640112934134,0.7826265876058074,5.536970469224803,1.1020408163265307,1,305,44,0,0,0,0,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,2097.0,2168.0,1716.0,1619.0,2913.0,2169.6666666666665,73.51417096950105,2097.0,2244.0,1905.3333333333333,307.08413613644535,1475.0,2244.0,1918.8333333333333,365.7147008588018,1475.0,2820.0,0.07010014306151646,147.0,-0.22966014418125646,-669.0,528.0,625.0,0.033867093505605524,0.16108627529451583,147.0,2913.0,2074.3333333333335,1.0812720848056536,59.23587143739935,62.76630326735185,0.34972197074635836,11534.586820849408,12375.231529940618,0.7084727243352785,0.7138079993210614,3.7995662251206377,1.1020408163265307,0.0,62.57252738525615,79.95195713536457,0.0,88.11032010836097,7325.0,0.3063063063063063,2.0,99967.0,97772.0
2023-12-01,LG,lg appliances.kitchen.washer,2927.0,401.2081121991638,2023,12,4,1,0,38.795130137894,17988.205083262164,0.8150166780937236,7.099340737635025,1.1020408163265307,1,335,48,0,1,0,1,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,2244.0,2097.0,2168.0,1732.0,2820.0,2422.6666666666665,442.9066869368,2097.0,2927.0,2104.5,499.4511988172614,1475.0,2927.0,1927.75,390.1706211856091,1475.0,2927.0,0.304367201426025,683.0,0.0379432624113476,107.0,759.0,1195.0,0.1827424096837299,0.23721263301698475,830.0,2820.0,2672.0,1.0950243172465395,79.95195713536457,59.32765290355264,-0.5147694749709382,10136.640112934134,13219.810672348569,0.7826265876058074,0.7687053300116031,5.536970469224803,1.1020408163265307,0.0,31.618678091200067,38.795130137894,0.0,42.7538168866587,8102.0,0.3612242379365667,1.0,102894.0,100194.66666666667
2024-01-01,LG,lg appliances.kitchen.washer,1759.0,408.6378920547039,2024,1,1,0,0,40.04182870891842,9830.084607277204,0.6667057927741181,4.9155071679529225,1.1224489795918369,1,1,1,1,0,1,0,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,2927.0,2244.0,2097.0,1475.0,1852.0,2310.0,586.7904225530605,1759.0,2927.0,2151.8333333333335,437.47338966692143,1716.0,2927.0,1920.0,392.7272937710438,1475.0,2927.0,-0.39904338913563375,-1168.0,-0.05021598272138228,-93.0,-338.0,284.0,0.25391190936956315,0.20320820144008117,1168.0,1852.0,1438.0,1.2223766504517026,38.795130137894,52.929638660725665,0.03213543985013434,17988.205083262164,12651.643267824498,0.8150166780937236,0.7547830194912164,7.099340737635025,1.1020408163265307,0.0185185185185186,26.6961191535049,0.0,0.0,44.9449097753166,4556.0,0.38599956111476846,1.0,104653.0,102504.66666666667
2024-02-01,LG,lg appliances.kitchen.washer,1783.0,408.6378920547039,2024,2,1,0,0,36.52519185276432,12120.433949770335,0.6721910825764352,7.232753879099314,1.1224489795918369,1,32,5,0,0,0,0,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,1759.0,2927.0,2244.0,1716.0,1643.0,2156.3333333333335,667.524781063095,1759.0,2927.0,2163.0,424.79500938687994,1759.0,2927.0,1931.6666666666667,385.7682614150002,1475.0,2927.0,0.013644115974985827,24.0,0.08520998174071814,140.0,-461.0,67.0,0.3094212520378994,0.19630083613072086,1168.0,1643.0,1435.5,1.2412112774103725,40.04182870891842,38.45405023319225,-0.08782408220458848,9830.084607277204,13312.907880103232,0.6667057927741181,0.7179711844814256,4.9155071679529225,1.1224489795918369,0.0,24.551908252821644,0.0,0.0,40.997664324531385,5349.0,0.3332710280373832,2.0,106436.0,104661.0
2024-03-01,LG,lg appliances.kitchen.washer,1543.0,408.6378920547039,2024,3,1,0,0,37.92540763442336,9024.282731052372,0.6227140321903499,5.65994159135391,1.1224489795918369,1,61,9,0,1,0,0,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,1783.0,1759.0,2927.0,2168.0,1842.0,1695.0,132.1816931348681,1543.0,1783.0,2058.8333333333335,494.27215849839877,1543.0,2927.0,1906.75,401.4247636968742,1475.0,2927.0,-0.1346045989904655,-240.0,-0.1623235613463626,-299.0,-1384.0,-625.0,0.07793731906537035,0.23995735504412916,240.0,1842.0,1582.5,0.9744237448689612,36.52519185276432,38.164142732035366,0.038335617436409564,12120.433949770335,10324.93376269997,0.6721910825764352,0.6538703025136344,7.232753879099314,1.1224489795918369,0.0,23.61668351049445,0.0,0.0,42.56933509986296,5088.0,0.3032029868343486,2.0,107979.0,106356.0
2024-04-01,LG,lg appliances.kitchen.washer,1697.0,408.6378920547039,2024,4,2,1,0,46.933793034559315,10063.889565253317,0.6720698848147615,7.000272039756857,1.1224489795918369,1,92,14,1,0,0,0,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,1543.0,1783.0,1759.0,2097.0,1818.0,1674.3333333333333,121.59495603574109,1543.0,1783.0,1992.1666666666667,514.6503343695274,1543.0,2927.0,1896.6666666666667,405.35715639720075,1475.0,2927.0,0.0998055735580039,154.0,-0.06655665566556657,-121.0,-62.0,-400.0,0.0725795599099131,0.25820737571846847,240.0,1818.0,1520.6666666666667,1.115224534501643,37.92540763442336,40.461464173915665,0.23752903296310013,9024.282731052372,10402.868748692008,0.6227140321903499,0.6556583331938488,5.65994159135391,1.1224489795918369,0.0,31.542788878656133,46.933793034559315,0.0,52.68078810001556,4994.0,0.33973973973973975,1.0,109676.0,108030.33333333333
2024-05-01,LG,lg appliances.kitchen.washer,1975.0,408.6378920547039,2024,5,2,0,0,37.9887741409141,12385.75462572827,0.7864792648681,4.762163657694208,1.1224489795918369,1,122,18,0,0,0,0,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,1697.0,1543.0,1783.0,2244.0,1619.0,1738.3333333333333,218.9459598470218,1543.0,1975.0,1947.3333333333333,499.82783702657696,1543.0,2927.0,1926.3333333333333,396.11002450727244,1475.0,2927.0,0.16381850324101355,278.0,0.21988882025941936,356.0,192.0,-269.0,0.12587924100058748,0.2565412337176614,432.0,1619.0,1781.3333333333333,1.1080979988778754,46.933793034559315,40.94932493663226,-0.190588024433879,10063.889565253317,10491.30897401132,0.6720698848147615,0.6937543939577372,7.000272039756857,1.1224489795918369,0.0,29.87738315958641,0.0,0.0,42.640460770413796,5819.0,0.3393470790378007,2.0,111651.0,109768.66666666667
2024-06-01,LG,lg appliances.kitchen.washer,1664.0,408.6378920547039,2024,6,2,0,0,34.94465754751916,10641.800378250056,0.5855978222855119,4.13214802543825,1.1224489795918369,1,153,22,0,1,0,0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,1975.0,1697.0,1543.0,2927.0,1732.0,1778.6666666666667,170.82837391175278,1664.0,1975.0,1736.8333333333333,144.08943981661764,1543.0,1975.0,1920.6666666666667,399.6137529104222,1475.0,2927.0,-0.15746835443037976,-311.0,-0.03926096997690531,-68.0,121.0,-1263.0,0.0959889720425657,0.08291326737313762,311.0,1732.0,1726.8333333333333,0.9630558502942028,37.9887741409141,39.95574157433086,-0.08013200378888818,12385.75462572827,11030.481523077215,0.7864792648681,0.6813823239894577,4.762163657694208,1.1224489795918369,0.0,20.463515360340196,0.0,0.0,39.22359520639906,5039.0,0.33015873015873015,2.0,113315.0,111547.33333333333
2024-07-01,LG,lg appliances.kitchen.washer,1726.0,408.6378920547039,2024,7,3,1,0,43.52230825502253,6188.7110333831415,0.6234293025079993,3.8485261957762247,1.1224489795918369,1,183,27,1,0,0,0,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,1664.0,1975.0,1697.0,1759.0,1475.0,1788.3333333333333,164.60356415744346,1664.0,1975.0,1731.3333333333333,143.70339824327985,1543.0,1975.0,1941.5833333333333,380.2665233594449,1543.0,2927.0,0.03725961538461542,62.0,0.1701694915254237,251.0,29.0,-33.0,0.09199155970050864,0.08295366456221658,311.0,1475.0,1575.8333333333333,1.0945988796110349,34.94465754751916,38.81857998115193,0.2454638651370138,10641.800378250056,9738.755345787156,0.5855978222855119,0.6651687965538704,4.13214802543825,1.1224489795918369,0.0,27.13308227896684,43.52230825502253,0.0,48.85157049033142,5821.0,0.2964616970113363,2.0,115041.0,113335.66666666667
2024-08-01,LG,lg appliances.kitchen.washer,1856.0,408.6378920547039,2024,8,3,0,0,64.56430004078793,8383.999158583612,0.6276332992996636,6.679676959687228,1.1224489795918369,1,214,31,0,0,0,0,-0.8660254037844384,-0.5000000000000004,-1.0,-1.8369701987210297e-16,1726.0,1664.0,1975.0,1783.0,1716.0,1748.6666666666667,97.98639361326488,1664.0,1856.0,1743.5,151.81403097210747,1543.0,1975.0,1953.25,374.82508041630746,1543.0,2927.0,0.0753186558516803,130.0,0.0815850815850816,140.0,-119.0,73.0,0.056002892139416005,0.08702438003560188,192.0,1716.0,1888.5,0.9822704419158508,43.52230825502253,47.6770886144432,0.48347600643026833,6188.7110333831415,8404.836856738935,0.6234293025079993,0.6122201413643916,3.8485261957762247,1.1224489795918369,0.0,40.52270465157313,0.0,0.0,72.4701326988436,5561.0,0.33369291621718805,2.0,116897.0,115084.33333333333
2024-09-01,LG,lg appliances.kitchen.washer,2631.0,408.6378920547039,2024,9,3,0,0,51.09413858342177,16410.80737675581,0.8304077980453775,3.930825178730351,1.1224489795918369,1,245,35,0,1,0,0,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,1856.0,1726.0,1664.0,1543.0,2168.0,2071.0,489.3107397145497,1726.0,2631.0,1924.8333333333333,364.8020924647588,1664.0,2631.0,1991.8333333333333,420.0428188851348,1543.0,2927.0,0.4175646551724137,775.0,0.213560885608856,463.0,967.0,1088.0,0.23615383190856645,0.18942557808641738,905.0,2168.0,2094.1666666666665,1.2557473550234668,64.56430004078793,53.06024895974408,-0.20863172757787984,8383.999158583612,10327.839189574186,0.6276332992996636,0.6938234666176801,6.679676959687228,1.1224489795918369,0.0,42.42897111408463,0.0,0.0,57.35056371608567,6748.0,0.3898355311898059,1.0,119528.0,117155.33333333333
2024-10-01,LG,lg appliances.kitchen.washer,2155.0,408.6378920547039,2024,10,4,0,0,67.02323722415893,11660.408053569818,0.7952592328971853,6.914670863699336,1.1224489795918369,1,275,40,1,0,0,0,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,2631.0,1856.0,1726.0,1697.0,2097.0,2214.0,390.8541927624668,1856.0,2631.0,2001.1666666666667,355.39016118438946,1664.0,2631.0,1996.6666666666667,421.6934115365496,1543.0,2927.0,-0.1809198023565184,-476.0,0.027658559847401065,58.0,429.0,458.0,0.17645787483632813,0.17750278590746163,775.0,2097.0,1787.3333333333333,1.2050326188257223,51.09413858342177,60.89389194945621,0.3117598042039522,16410.80737675581,12151.738196303078,0.8304077980453775,0.7511001100807421,3.930825178730351,1.1224489795918369,0.0,53.3008482211707,0.0,0.0,75.23016423119881,6576.0,0.3276569864679945,2.0,121683.0,119369.33333333333
2024-11-01,LG,lg appliances.kitchen.washer,2533.0,408.6378920547039,2024,11,4,1,0,61.47547112957366,12045.836881356998,0.7400625335273616,4.55888823402511,1.1224489795918369,1,306,44,0,0,0,0,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,2155.0,2631.0,1856.0,1975.0,2244.0,2439.6666666666665,251.35101617724274,2155.0,2631.0,2094.1666666666665,415.1575203060474,1664.0,2631.0,2020.75,444.7264992002495,1543.0,2927.0,0.17540603248259856,378.0,0.1287878787878789,289.0,677.0,558.0,0.10298457368638736,0.19815011708187769,476.0,2244.0,2074.3333333333335,1.2205268230003212,67.02323722415893,59.864282312384795,-0.08277377107331885,11660.408053569818,13372.350770560872,0.7952592328971853,0.7885765214899747,6.914670863699336,1.1224489795918369,0.0,45.49569291394046,61.47547112957366,0.0,69.00307983931738,7629.0,0.33197903014416774,2.0,124216.0,121809.0
2024-12-01,LG,lg appliances.kitchen.washer,2574.0,408.6378920547039,2024,12,4,1,0,66.64975133214175,9916.014521612127,0.7738814233138956,6.420124308460359,1.1224489795918369,1,336,48,0,1,0,1,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,2533.0,2155.0,2631.0,1664.0,2927.0,2420.6666666666665,230.98556953483606,2155.0,2574.0,2245.8333333333335,392.1629338255541,1726.0,2631.0,1991.3333333333333,387.2995864921239,1543.0,2631.0,0.0161863403079352,41.0,-0.12060129825760169,-353.0,-57.0,910.0,0.09538289175561021,0.17454028654798046,419.0,2927.0,2672.0,0.9629629629629629,61.47547112957366,65.04948656195812,0.08416820737594843,12045.836881356998,11207.419818846312,0.7400625335273616,0.7697343965794808,4.55888823402511,1.1224489795918369,0.0,51.57900442443507,66.64975133214175,0.0,74.81094537281217,8239.0,0.312378640776699,2.0,126790.0,124229.66666666667
2018-01-01,LG,lg electronics.video.tv,907.0,538.721864389019,2018,1,1,0,0,21.12398520696564,4774.73083775989,0.434247543293442,4.890155311165976,1.0,1,1,1,1,0,1,0,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,907.0,907.0,907.0,907.0,907.0,907.0,382.54476862192223,907.0,907.0,907.0,382.54476862192223,907.0,907.0,907.0,382.54476862192223,907.0,907.0,0.5964718853362734,541.0,1.0066152149944871,913.0,864.0,971.0,0.32460311295878,0.32460311295878,0.0,907.0,1675.3333333333333,0.5410618413203421,21.12398520696564,21.12398520696564,0.2733859063257378,4774.73083775989,4774.73083775989,0.434247543293442,0.434247543293442,4.890155311165976,1.0,0.0,9.173038680691839,0.0,0.0,21.12398520696564,2667.0,0.33995502248875564,1.0,907.0,907.0
2018-02-01,LG,lg electronics.video.tv,1448.0,538.721864389019,2018,2,1,0,0,26.89898504798342,4711.228051213911,0.5255729656074657,3.1128484828672134,1.0,1,32,5,0,0,0,0,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,907.0,907.0,907.0,907.0,907.0,1177.5,382.54476862192223,907.0,1448.0,1177.5,382.54476862192223,907.0,1448.0,1177.5,382.54476862192223,907.0,1448.0,0.5964718853362734,541.0,1.0066152149944871,913.0,864.0,971.0,0.32460311295878,0.32460311295878,541.0,907.0,1699.0,0.851764705882353,21.12398520696564,24.01148512747453,0.2733859063257378,4774.73083775989,4742.9794444869,0.434247543293442,0.4799102544504539,4.890155311165976,1.0,0.0,14.137379343499523,0.0,0.0,26.89898504798342,3092.0,0.46815389589395406,1.0,2355.0,1631.0
2018-03-01,LG,lg electronics.video.tv,1677.0,538.721864389019,2018,3,1,0,0,31.945657288060662,8503.965762119538,0.5026305014129301,3.835671574346536,1.0,1,60,9,0,1,0,0,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,1448.0,907.0,907.0,907.0,907.0,1344.0,395.39473946930553,907.0,1677.0,1344.0,395.39473946930553,907.0,1677.0,1344.0,395.39473946930553,907.0,1677.0,0.15814917127071815,229.0,1.0066152149944871,913.0,864.0,971.0,0.2939737839920487,0.2939737839920487,770.0,907.0,1925.5,0.8704905268621853,26.89898504798342,26.656209181003238,0.18761571230567986,4711.228051213911,5996.641550364447,0.5255729656074657,0.48748367010461263,3.1128484828672134,1.0,0.0,16.056861740663553,0.0,0.0,31.945657288060662,3638.0,0.460840890354493,1.0,4032.0,2431.3333333333335
2018-04-01,LG,lg electronics.video.tv,1771.0,538.721864389019,2018,4,2,1,0,24.487867893334435,7919.259125957613,0.582477920439487,5.542029883223135,1.0,1,91,13,1,0,0,0,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,1677.0,1448.0,907.0,907.0,907.0,1632.0,166.13548687742784,1448.0,1771.0,1450.75,387.04898484128165,907.0,1771.0,1450.75,387.04898484128165,907.0,1771.0,0.05605247465712582,94.0,1.0066152149944871,913.0,864.0,971.0,0.10173636673449347,0.26660856541503813,323.0,907.0,1661.5,1.065263157894737,31.945657288060662,27.77750340979284,-0.23345236967509486,8503.965762119538,7044.817646430354,0.5026305014129301,0.536893795819961,3.835671574346536,1.0,0.0,14.263642366506323,24.487867893334435,0.0,24.487867893334435,4417.0,0.4008601177003169,1.0,5803.0,4063.3333333333335
2018-05-01,LG,lg electronics.video.tv,1520.0,538.721864389019,2018,5,2,0,0,16.739347831091212,6575.83198533272,0.5061627093798994,5.339012060186696,1.0,1,121,18,0,0,0,0,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,1771.0,1677.0,1448.0,907.0,907.0,1656.0,126.81088281373961,1520.0,1771.0,1464.6,336.6218947127474,907.0,1771.0,1464.6,336.6218947127474,907.0,1771.0,-0.14172783738001127,-251.0,1.0066152149944871,913.0,72.0,971.0,0.07653040604329488,0.22968196964570647,251.0,907.0,1903.1666666666667,0.7982494529540481,24.487867893334435,24.39095767082877,-0.3164228137784245,7919.259125957613,7666.352291136624,0.582477920439487,0.5304237104107722,5.542029883223135,1.0,0.0,8.47283365143767,0.0,0.0,16.739347831091212,4620.0,0.32893313135684915,2.0,7323.0,5719.333333333333
2018-06-01,LG,lg electronics.video.tv,1190.0,538.721864389019,2018,6,2,0,0,35.089482842048604,6945.7676484432495,0.4975162531543884,5.587305046921456,1.0,1,152,22,0,1,0,0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,1520.0,1771.0,1677.0,907.0,907.0,1493.6666666666667,291.3937771012507,1190.0,1771.0,1418.8333333333333,321.2770870551877,907.0,1771.0,1418.8333333333333,321.2770870551877,907.0,1771.0,-0.2171052631578947,-330.0,1.0066152149944871,913.0,-487.0,971.0,0.19495569386791972,0.22627802821118984,581.0,907.0,1902.0,0.6253284287966369,16.739347831091212,25.438899522158085,1.096227594773695,6575.83198533272,7146.952919911194,0.5061627093798994,0.5287189609912583,5.339012060186696,1.0,0.0,17.45758802870122,0.0,0.0,35.089482842048604,3767.0,0.31581740976645434,2.0,8513.0,7213.0
2018-07-01,LG,lg electronics.video.tv,1878.0,538.721864389019,2018,7,3,1,0,14.83772298755128,10036.921836338304,0.5650776492170702,7.745398015914084,1.0,1,182,26,1,0,0,0,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,1190.0,1520.0,1771.0,907.0,907.0,1529.3333333333333,344.0949481368964,1190.0,1878.0,1580.6666666666667,248.11905744353194,1190.0,1878.0,1484.4285714285713,340.78578664749557,907.0,1878.0,0.5781512605042016,688.0,1.0066152149944871,913.0,107.0,971.0,0.22484967205634704,0.15687190143953547,688.0,907.0,1933.5,0.970793486689067,35.089482842048604,22.222184553563697,-0.5771461479115656,6945.7676484432495,7852.840490038092,0.4975162531543884,0.5229188705837859,5.587305046921456,1.0,0.0,8.38446562553956,14.83772298755128,0.0,14.83772298755128,4589.0,0.4091503267973856,1.0,10391.0,8742.333333333334
2018-08-01,LG,lg electronics.video.tv,1204.0,538.721864389019,2018,8,3,0,0,27.606643279775025,10056.451155151335,0.47660955725770576,7.14333571766797,1.0,1,213,31,0,0,0,0,-0.8660254037844384,-0.5000000000000004,-1.0,-1.8369701987210297e-16,1878.0,1190.0,1520.0,1448.0,907.0,1424.0,393.23784151579315,1190.0,1878.0,1540.0,290.57529144784496,1190.0,1878.0,1449.375,330.7178069852648,907.0,1878.0,-0.3588924387646433,-674.0,1.0066152149944871,913.0,-316.0,-244.0,0.2759563800110829,0.18856281080327383,688.0,907.0,1867.5,0.6443671394166444,14.83772298755128,25.844616369791638,0.8605714167151362,10036.921836338304,9013.04687997763,0.5650776492170702,0.5130678198763882,7.745398015914084,1.0,0.0,13.157590030944993,0.0,0.0,27.606643279775025,3589.0,0.3353760445682451,2.0,11595.0,10166.333333333334
2018-09-01,LG,lg electronics.video.tv,1738.0,538.721864389019,2018,9,3,0,0,31.368859304190767,6198.358524873039,0.6651984764529862,4.487463349963341,1.0,1,244,35,0,1,0,0,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,1204.0,1878.0,1190.0,1677.0,907.0,1606.6666666666667,355.67588241731175,1204.0,1878.0,1550.1666666666667,297.3162738005888,1190.0,1878.0,1481.4444444444443,323.9730355720639,907.0,1878.0,0.44352159468438535,534.0,1.0066152149944871,913.0,548.0,61.0,0.22123733096660486,0.1916726810791375,674.0,907.0,2232.0,0.7783251231527094,27.606643279775025,24.604408523839023,0.13627937255131584,10056.451155151335,8763.910505454225,0.47660955725770576,0.568961894309254,7.14333571766797,1.0,0.0,20.866517417215782,0.0,0.0,31.368859304190767,5051.0,0.3440221694378464,2.0,13333.0,11773.0
